yearID,teamID,lgID,playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
1945,PIT,NL,barrejo01,142,130,142,132,0,0,0,0,0,0,0,77,56,132,0,7,2
1946,BSN,NL,barrejo01,24,14,24,17,0,0,0,0,0,0,2,12,3,17,0,8,0
1946,PIT,NL,barrejo01,32,14,32,21,0,0,0,0,0,0,0,12,9,21,0,7,1
1884,BSN,NL,barrema01,3,,3,,0,3,0,0,0,0,0,0,0,0,0,,
1884,IN2,AA,barrema01,5,,5,,0,4,0,0,0,0,0,0,1,1,0,,
1982,BOS,AL,barrema02,8,2,8,7,0,0,0,7,0,0,0,0,0,0,0,0,1
1983,BOS,AL,barrema02,33,8,33,23,0,0,0,23,0,0,0,0,0,0,5,0,13
1984,BOS,AL,barrema02,139,135,139,136,0,0,0,136,0,0,0,0,0,0,0,1,2
1985,BOS,AL,barrema02,156,150,156,155,0,0,0,155,0,0,0,0,0,0,0,1,3
1986,BOS,AL,barrema02,158,158,158,158,0,0,0,158,0,0,0,0,0,0,0,0,0
1987,BOS,AL,barrema02,137,136,137,137,0,0,0,137,0,0,0,0,0,0,0,0,0
1988,BOS,AL,barrema02,150,148,150,150,0,0,0,150,0,0,0,0,0,0,0,1,0
1989,BOS,AL,barrema02,86,81,86,80,0,0,0,80,0,0,0,0,0,0,4,2,2
1990,BOS,AL,barrema02,62,46,62,61,0,0,0,60,1,0,0,0,0,0,1,1,1
1991,SDN,NL,barrema02,12,4,12,4,0,0,0,2,2,0,0,0,0,0,0,8,0
1998,MON,NL,barremi01,8,6,8,6,0,3,0,0,3,0,0,0,0,0,0,2,0
1999,MON,NL,barremi01,126,113,126,121,0,59,0,0,66,2,0,0,0,0,0,6,1
2000,MON,NL,barremi01,89,73,89,83,0,28,0,0,55,0,0,0,0,0,0,7,0
2001,MON,NL,barremi01,132,129,132,131,0,131,0,0,0,0,0,0,0,0,0,2,0
2002,MON,NL,barremi01,117,107,117,114,0,110,6,0,0,0,0,0,0,0,0,6,0
2003,MON,NL,barremi01,70,63,70,68,0,68,0,0,0,0,0,0,0,0,0,5,1
2004,CHN,NL,barremi01,134,119,134,130,0,130,0,0,0,0,0,0,0,0,0,11,0
2005,CHN,NL,barremi01,133,115,133,122,0,122,0,0,0,0,0,0,0,0,1,15,0
2006,CHN,NL,barremi01,107,97,107,102,0,102,0,0,0,0,0,0,0,0,1,9,0
2007,CHN,NL,barremi01,57,52,57,55,0,55,0,0,0,0,0,0,0,0,0,4,0
2007,SDN,NL,barremi01,44,31,44,40,0,40,0,0,0,0,0,0,0,0,0,4,0
2008,SDN,NL,barremi01,30,29,30,30,0,30,0,0,0,0,0,0,0,0,0,0,0
2009,TOR,AL,barremi01,7,4,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0
1937,CIN,NL,barrere01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1938,CIN,NL,barrere01,6,2,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1939,CIN,NL,barrere01,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1940,CIN,NL,barrere01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1943,BSN,NL,barrere01,38,31,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0
1944,BSN,NL,barrere01,42,30,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0
1945,BSN,NL,barrere01,9,5,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
1945,SLN,NL,barrere01,36,29,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0
1946,SLN,NL,barrere01,23,9,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0
1947,BSN,NL,barrere01,36,30,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0
1948,BSN,NL,barrere01,34,13,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0
1949,BSN,NL,barrere01,23,0,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0
1988,MON,NL,barreti01,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1988,PHI,NL,barreto01,36,9,36,10,0,0,0,10,0,0,0,0,0,0,0,26,0
1989,PHI,NL,barreto01,14,7,14,9,0,0,0,9,0,0,0,0,0,0,0,3,3
1992,BOS,AL,barreto01,4,2,4,2,0,0,0,2,0,0,0,0,0,0,0,0,2
1974,CHA,AL,barrifr01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1976,CHA,AL,barrifr01,35,14,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
1977,CHA,AL,barrifr01,33,31,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
1978,CHA,AL,barrifr01,33,32,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
1979,CHA,AL,barrifr01,15,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
1980,CHA,AL,barrifr01,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1981,CHA,AL,barrifr01,8,7,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
1982,SFN,NL,barrijo01,10,4,10,7,0,0,7,0,0,0,0,0,0,0,0,3,0
1997,HOU,NL,barrima01,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1998,FLO,NL,barrima01,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1998,LAN,NL,barrima01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIL,NL,barriyh01,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1971,SFN,NL,barrji01,17,0,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0
1972,SFN,NL,barrji01,44,18,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0
1973,SFN,NL,barrji01,41,33,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0
1974,SFN,NL,barrji01,56,27,56,44,44,0,0,0,0,0,0,0,0,0,0,0,12
1975,SFN,NL,barrji01,38,33,38,35,35,0,0,0,0,0,0,0,0,0,0,0,3
1976,SFN,NL,barrji01,41,37,41,37,37,0,0,0,0,0,0,0,0,0,0,1,3
1977,SFN,NL,barrji01,44,38,44,38,38,0,0,0,0,0,0,0,0,0,0,0,6
1978,SFN,NL,barrji01,34,25,34,32,32,0,0,0,0,0,0,0,0,0,0,0,2
1979,CAL,AL,barrji01,36,25,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0
1980,CAL,AL,barrji01,24,7,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0
1982,SFN,NL,barrji01,53,9,53,53,53,0,0,0,0,0,0,0,0,0,0,0,2
1983,SFN,NL,barrji01,53,0,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0
1909,CHA,AL,barrocu01,5,,5,5,0,0,0,0,0,0,5,0,0,5,,,
1910,CHA,AL,barrocu01,6,,6,6,0,0,0,0,0,0,6,0,0,6,,,
1911,CHA,AL,barrocu01,13,13,13,13,0,0,0,0,0,0,10,0,4,13,0,0,0
1912,CHA,AL,barrocu01,8,3,8,3,0,0,0,0,0,0,0,0,3,3,0,5,0
1871,BS1,NA,barrofr01,18,17,18,18,0,0,0,1,0,0,13,0,4,17,0,0,0
1914,WS1,AL,barrofr02,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1929,BSN,NL,barrore01,10,6,10,6,0,0,0,0,0,0,6,0,0,6,0,1,3
1996,MON,NL,barroto01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1997,PHI,NL,barroto01,57,51,57,53,0,0,0,0,0,0,0,0,53,53,0,4,1
1908,PHA,AL,barrsc01,19,,19,19,0,0,2,11,4,0,1,1,0,2,,,
1909,PHA,AL,barrsc01,22,,22,22,0,0,7,0,0,0,1,14,0,15,,,
1974,BOS,AL,barrst01,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1975,BOS,AL,barrst01,3,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1976,TEX,AL,barrst01,20,10,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0
1905,BOS,AL,barryed01,7,,7,7,7,0,0,0,0,0,0,0,0,0,,,
1906,BOS,AL,barryed01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,,
1907,BOS,AL,barryed01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,,
1912,PHA,AL,barryha01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1908,PHA,AL,barryja01,40,,40,40,0,0,0,20,3,14,0,0,0,0,,,
1909,PHA,AL,barryja01,124,,124,124,0,0,0,0,0,124,0,0,0,0,,,
1910,PHA,AL,barryja01,145,,145,145,0,0,0,0,0,145,0,0,0,0,,,
1911,PHA,AL,barryja01,128,127,128,128,0,0,0,0,0,128,0,0,0,0,0,0,0
1912,PHA,AL,barryja01,140,139,140,139,0,0,0,0,0,139,0,0,0,0,0,0,1
1913,PHA,AL,barryja01,134,134,134,134,0,0,0,0,0,134,0,0,0,0,0,0,0
1914,PHA,AL,barryja01,140,140,140,140,0,0,0,0,0,140,0,0,0,0,0,0,0
1915,BOS,AL,barryja01,78,77,78,78,0,0,0,78,0,0,0,0,0,0,0,0,0
1915,PHA,AL,barryja01,54,54,54,54,0,0,0,0,0,54,0,0,0,0,0,0,0
1916,BOS,AL,barryja01,94,93,94,94,0,0,0,94,0,0,0,0,0,0,0,0,0
1917,BOS,AL,barryja01,116,116,116,116,0,0,0,116,0,0,0,0,0,0,0,0,0
1919,BOS,AL,barryja01,31,29,31,31,0,0,0,31,0,1,0,0,0,0,0,0,0
1995,NYN,NL,barryje01,15,0,15,2,0,0,0,0,0,0,1,0,1,2,0,13,0
1998,COL,NL,barryje01,15,6,15,10,0,0,0,0,0,0,1,8,5,10,0,6,0
1999,COL,NL,barryje01,74,37,74,56,0,0,0,0,0,0,14,32,15,56,0,21,0
2006,ATL,NL,barryke01,19,1,18,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2007,ATL,NL,barryke01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969,PHI,NL,barryri01,20,5,20,9,0,0,0,0,0,0,9,0,0,9,0,13,0
1899,WAS,NL,barrysh01,78,,78,,0,0,22,7,13,13,20,0,3,23,0,,
1900,BSN,NL,barrysh01,81,,81,,0,0,10,16,1,18,22,1,1,24,0,,
1901,BSN,NL,barrysh01,11,,11,11,0,0,0,0,0,0,11,0,0,11,,,
1901,PHI,NL,barrysh01,67,,67,67,0,0,0,35,16,1,3,9,1,13,,,
1902,PHI,NL,barrysh01,138,,138,138,0,0,1,0,0,0,7,0,130,137,,,
1903,PHI,NL,barrysh01,138,,138,138,0,0,30,0,1,0,105,2,0,107,,,
1904,CHN,NL,barrysh01,73,,73,73,0,0,18,2,16,8,0,13,17,30,,,
1904,PHI,NL,barrysh01,35,,35,35,0,0,0,0,1,0,11,6,15,32,,,
1905,CHN,NL,barrysh01,27,,27,27,0,0,26,0,0,0,0,0,0,0,,,
1905,CIN,NL,barrysh01,125,,125,125,0,0,124,0,0,0,1,1,0,2,,,
1906,CIN,NL,barrysh01,73,,73,73,0,0,43,0,0,0,14,7,9,30,,,
1906,SLN,NL,barrysh01,62,,62,62,0,0,21,0,6,0,0,0,35,35,,,
1907,SLN,NL,barrysh01,81,,81,81,0,0,0,0,0,0,0,0,81,81,,,
1908,NY1,NL,barrysh01,37,,37,37,0,0,0,0,0,0,20,0,10,31,,,
1908,SLN,NL,barrysh01,74,,74,74,0,0,0,0,0,2,0,0,69,69,,,
1904,PHI,NL,barryto01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,,
1927,PIT,NL,bartedi01,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1928,PIT,NL,bartedi01,72,63,72,65,0,0,0,39,1,28,0,0,0,0,0,1,3
1929,PIT,NL,bartedi01,143,142,143,143,0,0,0,64,0,80,0,0,0,0,0,0,0
1930,PIT,NL,bartedi01,129,126,129,126,0,0,0,1,0,125,0,0,0,0,0,3,0
1931,PHI,NL,bartedi01,135,135,135,135,0,0,0,3,0,133,0,0,0,0,0,0,0
1932,PHI,NL,bartedi01,154,154,154,154,0,0,0,0,0,154,0,0,0,0,0,0,0
1933,PHI,NL,bartedi01,152,152,152,152,0,0,0,0,0,152,0,0,0,0,0,0,0
1934,PHI,NL,bartedi01,146,146,146,146,0,0,0,0,0,146,0,0,0,0,0,0,0
1935,NY1,NL,bartedi01,137,135,137,137,0,0,0,0,0,137,0,0,0,0,0,1,0
1936,NY1,NL,bartedi01,145,143,145,144,0,0,0,0,0,144,0,0,0,0,0,0,0
1937,NY1,NL,bartedi01,128,126,128,128,0,0,0,0,0,128,0,0,0,0,0,1,0
1938,NY1,NL,bartedi01,127,127,127,127,0,0,0,0,0,127,0,0,0,0,0,0,0
1939,CHN,NL,bartedi01,105,99,105,102,0,0,0,0,1,101,0,0,0,0,0,0,1
1940,DET,AL,bartedi01,139,137,139,139,0,0,0,0,0,139,0,0,0,0,0,0,0
1941,DET,AL,bartedi01,5,5,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0
1941,NY1,NL,bartedi01,104,96,104,100,0,0,0,0,84,21,0,0,0,0,0,2,1
1942,NY1,NL,bartedi01,90,79,90,81,0,0,0,0,50,33,0,0,0,0,0,5,0
1943,NY1,NL,bartedi01,99,85,99,86,0,0,0,0,54,33,0,0,0,0,0,7,1
1946,NY1,NL,bartedi01,5,0,5,5,0,0,0,2,4,0,0,0,0,0,0,0,0
1996,DET,AL,barteki01,110,65,110,99,0,0,0,0,0,0,4,95,2,99,2,6,16
1997,DET,AL,barteki01,12,0,12,6,0,0,0,0,0,0,3,3,0,6,3,2,6
1998,DET,AL,barteki01,57,19,57,29,0,0,0,0,0,0,11,18,1,29,10,8,22
1999,DET,AL,barteki01,41,20,41,38,0,0,0,0,0,0,0,38,0,38,1,4,5
2000,CIN,NL,barteki01,11,0,11,3,0,0,0,0,0,0,2,1,0,3,0,4,5
2001,COL,NL,barteki01,12,3,12,10,0,0,0,0,0,0,9,2,0,10,0,2,1
1944,NY1,NL,barthbo01,7,1,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2008,PIT,NL,barthji01,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1904,PHA,AL,barthjo01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,,
1928,PIT,NL,barthle01,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1932,CHA,AL,barthle01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1952,PIT,NL,bartito01,124,93,124,118,0,0,118,0,0,0,0,0,0,0,0,5,4
1903,NY1,NL,bartlbi01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,,
1906,PHA,AL,bartlbi01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,,
1907,PHA,AL,bartlbi01,15,,15,15,15,0,0,0,0,0,0,0,0,0,,,
1943,BRO,NL,bartlbo01,9,8,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0
1938,PHA,AL,bartlir01,14,13,14,14,0,0,0,0,1,13,0,0,0,0,0,0,0
2004,MIN,AL,bartlja01,8,2,8,6,0,0,0,1,0,5,0,0,0,0,1,1,4
2005,MIN,AL,bartlja01,74,65,74,68,0,0,0,0,0,68,0,0,0,0,5,0,7
2006,MIN,AL,bartlja01,99,99,99,99,0,0,0,0,0,99,0,0,0,0,0,0,0
2007,MIN,AL,bartlja01,140,135,140,138,0,0,0,0,0,138,0,0,0,0,0,2,2
2008,TBA,AL,bartlja01,128,125,128,125,0,0,0,0,0,125,0,0,0,0,3,2,0
2009,TBA,AL,bartlja01,137,136,137,134,0,0,0,0,0,134,0,0,0,0,3,0,0
2010,TBA,AL,bartlja01,135,124,135,131,0,0,0,0,0,131,0,0,0,0,2,5,5
2011,SDN,NL,bartlja01,139,136,139,138,0,0,0,0,0,138,0,0,0,0,0,3,0
2012,SDN,NL,bartlja01,29,26,29,27,0,0,0,0,0,27,0,0,0,0,0,1,1
2014,MIN,AL,bartlja01,3,0,3,2,0,0,0,0,0,0,2,0,0,2,1,0,2
1965,SFN,NL,bartobo01,4,1,4,2,0,2,0,0,0,0,0,0,0,0,0,2,0
1966,SFN,NL,bartobo01,43,26,43,39,0,39,0,0,0,0,0,0,0,0,0,6,1
1967,SFN,NL,bartobo01,7,5,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0
1968,SFN,NL,bartobo01,46,27,46,45,0,45,0,0,0,0,0,0,0,0,0,2,0
1969,SFN,NL,bartobo01,49,33,49,49,0,49,0,0,0,0,0,0,0,0,0,0,0
1970,SDN,NL,bartobo01,61,57,61,59,0,59,0,0,0,0,0,0,0,0,0,2,0
1971,SDN,NL,bartobo01,121,111,121,119,0,119,0,0,0,0,0,0,0,0,0,3,0
1972,SDN,NL,bartobo01,29,29,29,29,0,29,0,0,0,0,0,0,0,0,0,0,0
1973,CIN,NL,bartobo01,3,0,3,2,0,2,0,0,0,0,0,0,0,0,0,1,0
1974,SDN,NL,bartobo01,30,28,30,29,0,29,0,0,0,0,0,0,0,0,0,1,0
2008,SLN,NL,bartobr01,82,33,82,45,0,0,0,0,0,0,36,2,10,45,0,44,1
2009,ATL,NL,bartobr01,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
2004,CLE,AL,bartocl01,34,0,2,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2005,CHN,NL,bartocl01,19,0,18,19,19,0,0,0,0,0,0,0,0,0,0,0,0
1945,SLN,NL,bartoda01,24,10,24,11,0,0,0,0,0,0,4,0,7,11,0,10,0
2007,OAK,AL,bartoda02,18,18,18,18,0,0,18,0,0,0,0,0,0,0,0,0,0
2008,OAK,AL,bartoda02,140,124,140,134,0,0,134,0,1,0,0,0,0,0,0,8,0
2009,OAK,AL,bartoda02,54,46,54,51,0,0,51,0,0,0,0,0,0,0,0,2,1
2010,OAK,AL,bartoda02,159,155,159,157,0,0,157,0,0,0,0,0,0,0,0,3,0
2011,OAK,AL,bartoda02,67,62,67,65,0,0,65,0,0,0,0,0,0,0,0,3,1
2012,OAK,AL,bartoda02,46,33,46,43,0,0,43,0,0,0,0,0,0,0,0,5,0
2013,OAK,AL,bartoda02,37,30,37,36,0,0,36,0,0,0,0,0,0,0,0,2,1
2014,OAK,AL,bartoda02,30,15,30,30,0,0,30,0,0,0,0,0,0,0,0,0,2
1905,PHA,AL,bartoha01,29,,29,29,0,13,2,0,2,0,0,0,1,1,,,
1992,SEA,AL,bartosh01,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0
1995,SFN,NL,bartosh01,52,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0
1996,SFN,NL,bartosh01,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
1931,CHN,NL,bartovi01,66,61,66,61,0,0,0,0,0,0,0,0,61,61,0,5,0
1932,CHN,NL,bartovi01,36,34,36,34,0,0,0,0,0,0,0,0,34,34,0,1,0
1890,CHP,PL,bartsch01,26,,26,,26,0,0,0,0,0,0,0,0,0,0,,
2006,HOU,NL,barziph01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,NYA,AL,basakch01,5,0,5,4,0,0,0,0,3,1,0,0,0,0,0,1,1
1948,PIT,NL,basgamo01,38,11,38,22,0,0,0,22,0,0,0,0,0,0,0,4,10
1949,PIT,NL,basgamo01,107,88,107,101,0,0,0,98,3,0,0,0,0,0,0,4,2
1951,PIT,NL,basgamo01,55,51,55,55,0,0,0,55,0,0,0,0,0,0,0,0,0
1912,DET,AL,bashaal01,6,4,6,5,0,0,0,0,0,0,4,1,0,5,0,0,1
1918,BRO,NL,bashaal01,2,1,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0
1936,PHI,NL,bashowa01,10,0,10,7,0,0,0,0,1,0,0,6,0,6,0,3,0
1944,BRO,NL,basined01,39,32,39,38,0,0,0,37,0,3,0,0,0,0,0,1,0
1945,BRO,NL,basined01,108,93,108,105,0,0,0,6,0,100,0,0,0,0,0,2,1
1947,PIT,NL,basined01,56,48,56,56,0,0,0,56,0,0,0,0,0,0,0,1,1
1911,CLE,AL,baskeji01,4,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1912,CLE,AL,baskeji01,29,11,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0
1913,CLE,AL,baskeji01,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2011,SDN,NL,bassan01,27,3,26,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2012,SDN,NL,bassan01,25,15,24,24,24,0,0,0,0,0,0,0,0,0,0,0,1
2013,SDN,NL,bassan01,24,0,21,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2014,HOU,AL,bassan01,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,TEX,AL,bassan01,33,0,2,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2017,TEX,AL,bassan01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2008,BAL,AL,bassbr01,5,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2008,MIN,AL,bassbr01,44,0,4,44,44,0,0,0,0,0,0,0,0,0,0,0,0
2009,BAL,AL,bassbr01,48,0,3,48,48,0,0,0,0,0,0,0,0,0,0,0,0
2010,PIT,NL,bassbr01,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1939,WS1,AL,bassdi01,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1918,BSN,NL,bassdo01,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1884,PRO,NL,bassech01,27,,27,,0,0,0,1,13,7,1,1,0,2,0,,
1885,PRO,NL,bassech01,82,,82,,0,1,0,39,20,23,0,0,0,0,0,,
1886,KCN,NL,bassech01,90,,90,,0,0,0,0,8,82,0,0,0,0,0,,
1887,IN3,NL,bassech01,119,,119,,0,0,0,119,0,0,0,0,0,0,0,,
1888,IN3,NL,bassech01,128,,128,,0,0,0,128,0,0,0,0,0,0,0,,
1889,IN3,NL,bassech01,127,,127,,0,0,0,127,0,0,0,0,0,0,0,,
1890,NY1,NL,bassech01,100,,100,,0,0,0,100,0,0,0,0,0,0,0,,
1891,NY1,NL,bassech01,130,,130,,0,0,0,9,121,0,0,0,0,0,0,,
1892,LS3,NL,bassech01,79,,79,,0,0,0,6,73,0,0,0,0,0,0,,
1892,NY1,NL,bassech01,35,,35,,0,0,0,30,5,0,0,0,0,0,0,,
2014,CHA,AL,bassich01,6,5,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2015,OAK,AL,bassich01,18,13,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2016,OAK,AL,bassich01,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1871,CL1,NA,bassjo01,22,22,22,22,0,1,0,0,0,22,0,0,0,0,0,0,0
1872,BR2,NA,bassjo01,2,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0
1877,HAR,NL,bassjo01,1,,1,,0,0,0,0,0,0,1,0,0,1,0,,
1982,HOU,NL,basske01,12,7,12,7,0,0,0,0,0,0,4,4,0,7,0,0,5
1982,ML4,AL,basske01,18,1,18,15,0,0,0,0,0,0,0,6,9,15,2,2,9
1983,HOU,NL,basske01,88,34,88,53,0,0,0,0,0,0,0,6,47,53,0,45,3
1984,HOU,NL,basske01,121,64,121,81,0,0,0,0,0,0,0,31,52,81,0,44,0
1985,HOU,NL,basske01,150,130,150,141,0,0,0,0,0,0,10,105,39,141,0,12,1
1986,HOU,NL,basske01,157,154,157,155,0,0,0,0,0,0,2,41,133,155,0,3,0
1987,HOU,NL,basske01,157,154,157,155,0,0,0,0,0,0,0,0,155,155,0,2,0
1988,HOU,NL,basske01,157,137,157,147,0,0,0,0,0,0,0,0,147,147,0,18,0
1989,HOU,NL,basske01,87,81,87,84,0,0,0,0,0,0,31,0,53,84,0,3,2
1990,SFN,NL,basske01,61,54,61,55,0,0,0,0,0,0,0,0,55,55,0,7,0
1991,SFN,NL,basske01,124,90,124,101,0,0,0,0,0,0,23,0,79,101,0,28,0
1992,NYN,NL,basske01,46,31,46,39,0,0,0,0,0,0,28,0,13,39,0,10,1
1992,SFN,NL,basske01,89,59,89,72,0,0,0,0,0,0,56,0,21,72,0,23,0
1993,HOU,NL,basske01,111,43,111,64,0,0,0,0,0,0,12,2,51,64,0,57,1
1994,HOU,NL,basske01,82,48,82,57,0,0,0,0,0,0,11,0,47,57,0,30,0
1995,BAL,AL,basske01,111,69,111,77,0,0,0,0,0,0,32,0,53,77,19,34,3
1913,CLE,AL,bassljo01,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1914,CLE,AL,bassljo01,43,19,43,27,0,25,0,0,1,0,0,0,1,1,0,17,1
1921,DET,AL,bassljo01,119,111,119,114,0,114,0,0,0,0,0,0,0,0,0,4,0
1922,DET,AL,bassljo01,121,113,121,117,0,117,0,0,0,0,0,0,0,0,0,5,0
1923,DET,AL,bassljo01,135,121,135,128,0,128,0,0,0,0,0,0,0,0,0,7,0
1924,DET,AL,bassljo01,124,116,124,122,0,122,0,0,0,0,0,0,0,0,0,3,0
1925,DET,AL,bassljo01,121,107,121,118,0,118,0,0,0,0,0,0,0,0,0,5,0
1926,DET,AL,bassljo01,66,57,66,63,0,63,0,0,0,0,0,0,0,0,0,3,0
1927,DET,AL,bassljo01,81,58,81,67,0,67,0,0,0,0,0,0,0,0,0,15,0
1961,KC1,AL,bassno01,41,23,41,40,40,0,0,0,0,0,0,0,0,0,0,0,1
1962,KC1,AL,bassno01,22,10,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0
1963,KC1,AL,bassno01,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1977,MIN,AL,bassra01,9,4,9,0,0,0,0,0,0,0,0,0,0,0,6,5,0
1978,KCA,AL,bassra01,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1979,MON,NL,bassra01,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1980,SDN,NL,bassra01,19,14,19,15,0,0,15,0,0,0,0,0,0,0,0,4,0
1981,SDN,NL,bassra01,69,45,69,50,0,0,50,0,0,0,0,0,0,0,0,22,0
1982,SDN,NL,bassra01,13,7,13,9,0,0,9,0,0,0,0,0,0,0,0,5,0
1982,TEX,AL,bassra01,16,13,16,6,0,0,6,0,0,0,0,0,0,0,7,3,0
2009,PHI,NL,bastaan01,6,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2010,PHI,NL,bastaan01,25,0,23,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2011,PHI,NL,bastaan01,64,0,62,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2012,PHI,NL,bastaan01,65,0,62,65,65,0,0,0,0,0,0,0,0,0,0,0,0
2013,PHI,NL,bastaan01,48,0,44,48,48,0,0,0,0,0,0,0,0,0,0,0,0
2014,PHI,NL,bastaan01,67,0,62,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2015,PIT,NL,bastaan01,66,0,61,66,66,0,0,0,0,0,0,0,0,0,0,0,0
2016,NYN,NL,bastaan01,41,0,40,41,41,0,0,0,0,0,0,0,0,0,0,0,0
2016,PIT,NL,bastaan01,28,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2017,PIT,NL,bastaan01,9,0,8,9,9,0,0,0,0,0,0,0,0,0,0,0,0
1884,KCU,UA,bastich01,11,,11,,0,0,0,11,0,0,0,0,0,0,0,,
1884,WIL,UA,bastich01,17,,17,,1,0,0,16,0,1,0,0,0,0,0,,
